subject,label,ECG_mean,ECG_std,ECG_min,ECG_max,ECG_skew,ECG_kurtosis,ECG_zcr,ECG_peak_freq,ECG_psd_mean,EDA_mean,EDA_std,EDA_min,EDA_max,EDA_skew,EDA_kurtosis,EDA_zcr,EDA_peak_freq,EDA_psd_mean,EMG_mean,EMG_std,EMG_min,EMG_max,EMG_skew,EMG_kurtosis,EMG_zcr,EMG_peak_freq,EMG_psd_mean,Resp_mean,Resp_std,Resp_min,Resp_max,Resp_skew,Resp_kurtosis,Resp_zcr,Resp_peak_freq,Resp_psd_mean,Temp_mean,Temp_std,Temp_min,Temp_max,Temp_skew,Temp_kurtosis,Temp_zcr,Temp_peak_freq,Temp_psd_mean
S2,1,0.00010388037302824543,0.14360351276532451,-0.2713785979866866,0.7151248448040728,1.0368399717994212,3.7600196551159923,0.007047619047619047,1.3671875,5.9721274855454754e-05,2.073596173241025,0.064297271945376,1.8291473388671875,2.2918701171875,0.0797797080468029,-1.0664639678614576,0.0,0.68359375,7.222959344065989e-07,1.0340221103752084e-06,0.00793546692730719,-0.041266948002069856,0.04093796157066931,-0.10386814316364357,0.9729867667182952,0.2960714285714286,27.34375,1.8004580075761196e-07,0.006611147370952087,0.6228826453833374,-1.594689963470143,1.6502264703665008,-0.029766802967426852,-0.08506268468414291,0.0009761904761904762,0.68359375,0.0002556791509117172,28.4185,0.037004456,28.266144,28.68628,1.134683,1.7258439,0.0,14.35546875,2.9454407e-06
S2,1,0.00017695633393954887,0.1420203289053868,-0.26083441986647443,0.7595451012358554,1.1692075570784717,4.396680057988744,0.006976190476190476,2.05078125,5.955685525219546e-05,1.9694646926153274,0.05961938471594865,1.8268585205078125,2.152252197265625,0.09442224916904426,-1.0429350011935317,0.0,336.328125,7.255453545397712e-07,4.490557166401613e-07,0.007910504423825552,-0.041266948002069856,0.04093796157066931,-0.11887166219520609,0.9069217832805743,0.2952142857142857,28.02734375,1.7885788230207283e-07,0.013002546094852251,0.6655477414606514,-1.594689963470143,1.6502264703665008,-0.042733530996449116,-0.5162665755490519,0.0009761904761904762,0.68359375,0.00030297622883741147,28.45061,0.056944765,28.266144,28.68628,0.43157086,-0.44477034,0.0,14.35546875,2.898021e-06
S2,1,5.331810023510912e-05,0.1417983916060308,-0.25047570163724603,0.7595451012358554,1.220056864152256,4.485571175267122,0.007,2.05078125,5.774493700296121e-05,1.8759510040283203,0.05285173062398358,1.7368316650390625,2.056121826171875,0.11569981161569043,-0.9175001520192918,0.0,298.73046875,7.283401730477527e-07,1.1416358085139862e-06,0.007916571517951413,-0.040163000210194005,0.03604102223103285,-0.14450122669089646,0.7398626449376584,0.28935714285714287,28.02734375,1.7816369312862812e-07,-0.011043843646743485,0.6494479124832874,-1.1761385697810398,1.2413559349392957,0.008269172919401517,-1.1739138647083476,0.0010238095238095238,0.68359375,0.00031193129410988265,28.495455,0.03733185,28.3432,28.679108,0.82712454,1.7543216,0.0,17.7734375,2.8969669e-06
S2,1,-0.00028439183054296106,0.1405732713556406,-0.2537776966267439,0.713085064797852,1.1816417773836638,4.1160466638091355,0.007238095238095238,2.734375,5.465598052857989e-05,1.7950218200683594,0.046001532680690474,1.5758514404296875,1.9672393798828125,0.21755679370098455,-0.8801190085487769,0.0,249.51171875,7.348280948285621e-07,3.940979304913215e-07,0.008369240157539938,-0.04358096588974556,0.045607874140509846,-0.13825406833073925,0.8246753430379314,0.28204761904761905,28.7109375,1.9914136448965306e-07,-0.01174560522452665,0.6153287203813084,-1.1701092882539508,1.2413559349392957,0.013145987202443109,-1.0463620559754558,0.001,0.68359375,0.00027596941279527484,28.50086,0.032749526,28.3432,28.702026,1.4867214,2.7412505,0.0,55.37109375,2.9003704e-06
S2,1,-0.00010126272883497368,0.13905195883549992,-0.2537776966267439,0.7698833567886094,1.200459686307548,4.301823110669573,0.007095238095238095,2.734375,5.439882236539444e-05,1.7281104859851655,0.03800518363838853,1.5758514404296875,1.8962860107421875,0.147454471049601,-0.6798726356300233,0.0,247.4609375,7.418240073472274e-07,-2.2512200755249396e-06,0.008924178738774347,-0.05096567276024451,0.05561828418117471,-0.08614144957021412,0.9151114911939695,0.2724761904761905,31.4453125,2.2753737066218706e-07,-0.0047710736526006894,0.5517723376298483,-1.1420157814044727,1.2193960908965185,0.015211234225386538,-0.9717652754481989,0.0009523809523809524,0.68359375,0.00020525291249343675,28.482018,0.041531727,28.30896,28.702026,0.53286856,0.9605906,0.0,49.90234375,2.9085834e-06
S2,1,0.0006530466620795119,0.14026114530213246,-0.2574751347249046,0.7698833567886094,1.1632865547484932,4.336719708932224,0.00680952380952381,2.05078125,5.672579791807371e-05,1.6710182734898158,0.03606512636403978,1.4263153076171875,1.8280029296875,0.2188407097983433,-0.5225498443543928,0.0,259.08203125,7.5552436474148e-07,-9.853586878530614e-08,0.008601793662030715,-0.05096567276024451,0.05561828418117471,-0.059304284790132014,0.8962906601257865,0.27540476190476193,29.39453125,2.118460587357763e-07,0.011827608856150125,0.639059190486361,-1.2020623559622678,1.3699482155023757,0.040216990561791066,-1.1603758271345679,0.0009523809523809524,0.68359375,0.0002811998758656607,28.430521,0.046273924,28.283234,28.650482,0.69799334,0.32551336,0.0,28.7109375,2.994998e-06
S2,1,-0.0002824457357957712,0.14165907293656677,-0.2574751347249046,0.7081704522066861,1.126439894226078,4.032699529419005,0.006952380952380952,2.734375,5.668541745285193e-05,1.6182174955095563,0.033331473962743316,1.409912109375,1.776123046875,0.22038314509037069,-0.43632889483140547,0.0,331.54296875,7.595590481550695e-07,5.325282527600084e-07,0.007991667397081582,-0.04417733306139729,0.03986785792598789,-0.09742925906759453,0.8251570560689858,0.28123809523809523,28.7109375,1.8098680339604725e-07,0.007307312103997636,0.6657459820297309,-1.2020623559622678,1.3699482155023757,0.0294961113870386,-1.2461739221827797,0.001,0.68359375,0.00031334863496266797,28.390738,0.0359515,28.213379,28.573242,1.1981118,2.1055627,0.0,173.6328125,3.089881e-06
S2,1,-0.00039050305750132184,0.14098755494971613,-0.26917329816571206,0.7177983191862893,1.152173330399649,4.156262079213693,0.007190476190476191,2.734375,5.8851898551964906e-05,1.5693395523797897,0.03172188645372084,1.409912109375,1.7215728759765625,0.25872541882255184,-0.45693684156980696,0.0,349.31640625,7.617519312999477e-07,-3.966522924063851e-07,0.008045125883870064,-0.04417733306139729,0.035315786373897144,-0.09774803414479685,0.8979486118297455,0.2883809523809524,31.4453125,1.8538287409181168e-07,-0.017902359204611813,0.5749314320669228,-1.1722900542023142,1.1778470368058196,-0.02438296665322531,-0.9253446391178382,0.0010476190476190477,0.68359375,0.00022694934048357888,28.372993,0.03568777,28.213379,28.557465,1.3323026,2.2914805,0.0,173.6328125,3.1457664e-06
S2,1,0.0002802718517591326,0.14205674303219645,-0.26917329816571206,0.7177983191862893,1.167198057713435,4.260833297794522,0.007285714285714286,2.05078125,6.177126284425414e-05,1.5259004683721633,0.028456591469790814,1.4278411865234375,1.67236328125,0.3488874622183353,-0.10615315360568811,0.0,313.76953125,7.784146138212054e-07,5.106020610549201e-07,0.008180864597117574,-0.04147233429018344,0.035865604965844115,-0.10276290712656742,0.7042925671575939,0.28064285714285714,28.7109375,1.9159033126206423e-07,-0.0060987156507336755,0.5558903408232567,-1.193208425662271,1.4094339430278902,0.07873885022875074,-0.6525499848559924,0.0010714285714285715,0.68359375,0.00021162209335121666,28.372255,0.042783763,28.226196,28.62619,1.1494743,1.255342,0.0,0.68359375,3.1469854e-06
S2,1,0.00027164841858198996,0.14349203237922076,-0.26978140399445005,0.7115682181537517,1.1195427585296258,4.078442043554784,0.007095238095238095,2.05078125,5.986145718652088e-05,1.4874256678989954,0.027354432075015398,1.1898040771484375,1.6139984130859375,0.37297932018731783,0.5195478783901688,0.0,348.6328125,7.915980060678183e-07,-3.656587663637086e-08,0.007954066140803802,-0.04097847816213793,0.035865604965844115,-0.1257321699698085,0.7352498524617377,0.2753333333333333,28.02734375,1.7983312190823445e-07,0.016454234118669375,0.624406938429115,-1.193208425662271,1.4094339430278902,0.08158426687779825,-1.0693218066489973,0.0010476190476190477,0.68359375,0.00027170986930497314,28.413664,0.054878995,28.24759,28.681946,0.08148132,-0.22993374,0.0,0.68359375,3.0858644e-06
S2,1,-5.9588301169994176e-05,0.1427842118896006,-0.26978140399445005,0.7491801142913903,1.212853507402275,4.572867826921096,0.007071428571428571,2.05078125,5.839960754241228e-05,1.4523304803030832,0.025084025481185247,1.1898040771484375,1.5705108642578125,0.42637571654910317,0.6208946031092091,0.0,348.6328125,7.753275349016557e-07,-2.2081009073005586e-07,0.007906650917448667,-0.04097847816213793,0.03965402151566617,-0.10739821324993752,0.7804792037060451,0.2785952380952381,29.39453125,1.7709962256306983e-07,0.022339534353708994,0.7624417998071458,-1.4603401636274045,1.4705021074180455,-0.019789803063323973,-1.2049047752885402,0.001,0.68359375,0.0003917616171925001,28.44603,0.03826965,28.270416,28.681946,0.87768203,1.7190251,0.0,41.015625,3.0451893e-06
S2,1,-0.00033244034739733056,0.13974974963931447,-0.25923828472934163,0.7491801142913903,1.3028392147403927,4.899546590278768,0.007738095238095238,2.05078125,5.804981377595352e-05,1.4193436395554315,0.025264745285280103,1.270294189453125,1.532745361328125,0.42371258221952984,0.17771637745190283,0.0,321.2890625,7.750944133280207e-07,4.516093661400029e-07,0.008348015145814201,-0.0478923719036516,0.05772477120988701,-0.05768509095688757,1.2863800980755151,0.2686904761904762,29.39453125,1.9826216504563797e-07,-0.006642261354058571,0.8136069383755123,-1.7873257848183868,1.861938271783617,0.03810975304130471,-1.0967898871177124,0.0009761904761904762,0.68359375,0.00043683363945661073,28.408592,0.051355813,28.201965,28.660492,0.61623454,-0.018527508,0.0,12.3046875,3.0509705e-06
S2,1,-0.0001166703072965357,0.13964528579739646,-0.25923828472934163,0.7559749119668288,1.2478356328385452,4.655620721372802,0.00788095238095238,2.05078125,5.7268954239394385e-05,1.3848026911417644,0.02656381966010065,1.270294189453125,1.528167724609375,0.3678449349352394,0.11868143363476458,0.0,332.2265625,7.971453321548528e-07,-5.748339844162095e-07,0.008274409521528055,-0.0478923719036516,0.05772477120988701,-0.05248983004447418,1.3742392428204626,0.2765714285714286,29.39453125,1.9478482971436514e-07,-0.0054166256448423674,0.8170887819373556,-1.7873257848183868,1.861938271783617,0.0827410320992532,-0.9796470641046011,0.0009761904761904762,0.68359375,0.00043299368653272374,28.349676,0.04282471,28.201965,28.54892,0.65678465,0.85829425,0.0,5.46875,3.1203892e-06
S2,1,6.166927080159997e-05,0.14042113406433906,-0.2630438414089216,0.7745632977552936,1.2322668056619033,4.757852287881367,0.007190476190476191,2.05078125,5.7531181085368335e-05,1.3479052952357702,0.027601335559325042,1.24969482421875,1.502227783203125,0.3723035707793608,-0.0391437096185947,0.0,263.8671875,7.991945946995509e-07,-1.4674591554014713e-07,0.007568121977673584,-0.0418608177598874,0.04001318133170058,-0.12586232609461348,1.155838069667717,0.30428571428571427,27.34375,1.6312409869768106e-07,0.0012333618357598666,0.9007630504147384,-1.6392042425056688,1.6590675060154239,0.04046135355534008,-1.258646621970887,0.0009523809523809524,0.68359375,0.0005151186383903884,28.313494,0.040037062,28.163483,28.52887,0.97546214,1.5597725,0.0,13.671875,3.1572733e-06
S2,1,-0.0001225658081807958,0.14202749454966856,-0.27202112612773166,0.7745632977552936,1.161266601336679,4.391316566386997,0.007190476190476191,2.05078125,5.8706602167306324e-05,1.3120324089413598,0.025813961186961793,1.2195587158203125,1.42974853515625,0.4963313593542458,0.17401901309656997,0.0,38.28125,7.952293710270201e-07,-3.1201080742186403e-07,0.007305105483725179,-0.047251086804591974,0.04434765543311822,-0.15171756583465676,1.2687075930725005,0.29754761904761906,27.34375,1.5270446916228338e-07,-0.006601709994081247,0.8152919910110503,-1.6392042425056688,1.6590675060154239,0.02190776301635613,-1.1658578937302169,0.0009761904761904762,0.68359375,0.0004414152318250413,28.25233,0.064276814,28.045258,28.51175,0.1153355,-0.52496123,0.0,276.171875,3.2515293e-06
S2,1,-0.00037333722743050917,0.14480022793653866,-0.27202112612773166,0.7505510969155685,1.0903235233731126,4.088880005989176,0.007285714285714286,2.05078125,5.941131718082375e-05,1.2759628023420062,0.027911472011536893,1.1753082275390625,1.410675048828125,0.25304797886092734,-0.06411223393653298,0.0,38.28125,8.058045663512573e-07,3.595082658233463e-07,0.00772628238617216,-0.047251086804591974,0.04434765543311822,-0.09427140060287192,0.9538321933808511,0.28035714285714286,28.7109375,1.7000282429496055e-07,0.004974870842565998,0.8156427529521078,-1.6507470098648638,1.681011193246501,-0.004347438589696783,-1.1354127954401712,0.0009761904761904762,0.68359375,0.00044128466802882124,28.20185,0.04347027,28.045258,28.414581,0.9196851,0.9899907,0.0,326.07421875,3.3930464e-06
S2,1,0.00029386400745798417,0.14505049855610616,-0.26445584965853147,0.7619854541785642,1.1256913890917346,4.422580935334053,0.007238095238095238,2.05078125,6.184373793460803e-05,1.2403732299804688,0.02570090295869988,1.042938232421875,1.3706207275390625,0.6364747463581202,0.3635841544650895,0.0,103.90625,8.077980904523055e-07,1.086219101209255e-06,0.009169996964295392,-0.05370348252809197,0.05540420322014628,-0.08460152889853331,1.2078284546525877,0.27304761904761904,43.06640625,2.3922114500094753e-07,0.006609141145722575,0.8747384881143042,-1.6507470098648638,1.681011193246501,0.01721015819799503,-1.2111422705009167,0.0009523809523809524,0.68359375,0.00047955074269036426,28.245232,0.059863973,28.045258,28.557465,0.17761514,-0.42857814,0.0,326.7578125,3.295474e-06
S2,1,0.00040199223246921147,0.1455221129637264,-0.2633531645607422,0.8853641372467361,1.2528836912905066,4.860355504053518,0.007357142857142857,2.05078125,6.294785723288788e-05,1.2143256323678153,0.020830749468029333,0.9777069091796875,1.3324737548828125,0.7709692050878343,1.950207439362302,0.0,0.68359375,8.081451758857212e-07,9.343116612473534e-07,0.009724985400399185,-0.05583371125402504,0.05540420322014628,-0.10556982970747605,1.208077510796456,0.27904761904761904,46.484375,2.7005963744234906e-07,0.0011448056430132419,1.854716119164714,-8.356029955840032,8.329949677469301,-0.15728890691066516,8.410638977317673,0.0008571428571428571,0.68359375,0.0011030485657465925,28.307772,0.040237784,28.180603,28.557465,0.8665884,1.4122658,0.0,345.8984375,3.1543575e-06
S2,1,0.0002161652733820421,0.14632653245525012,-0.26335333796458205,0.8853641372467361,1.2823961738617617,4.923551274932104,0.007238095238095238,2.05078125,6.277721252779476e-05,1.1981357846941267,0.01926062757252823,0.9777069091796875,1.3294219970703125,1.0759955094952018,2.528128658296903,0.0,0.68359375,8.076380614110159e-07,5.040889837326699e-07,0.008610301431711459,-0.05583371125402504,0.05368250837739552,-0.13182296457086418,1.328961186247911,0.29388095238095235,38.96484375,2.0863966303832879e-07,-0.0057408774494205625,1.8044398520440792,-8.356029955840032,8.329949677469301,-0.16346841121818628,9.704154794243108,0.0008571428571428571,0.68359375,0.0010073813947125982,28.319363,0.035823178,28.16919,28.527466,1.3295712,2.32402,0.0,345.8984375,3.1567922e-06
S2,1,-1.6763889197207675e-05,0.1464936915854527,-0.26335333796458205,0.8118257957927132,1.1661120649337526,4.455503151317481,0.006976190476190476,2.05078125,6.209517278768446e-05,1.1816289265950521,0.020291011322889577,1.07269287109375,1.3294219970703125,0.9214802039975366,1.533396285310296,0.0,33.49609375,8.110069120699565e-07,-1.2788016916390995e-06,0.007966779063898264,-0.04600855950270974,0.04468334958168567,-0.15632481425247563,0.9181146793966968,0.29645238095238097,29.39453125,1.8024333383794955e-07,-0.010900363923505475,0.5530310607944164,-1.1629382948911844,1.1032002067295965,0.03280681394562285,-1.095152161626786,0.001,0.68359375,0.00023285311916259197,28.336815,0.043303695,28.16919,28.574677,0.9389838,1.1298232,0.0,341.796875,3.1630764e-06
S2,1,-0.00045160148798466384,0.14654426061746414,-0.3475190502911605,0.8118257957927132,1.0767120470261653,3.9647720285611916,0.007190476190476191,1.3671875,6.15422274657273e-05,1.1676223482404435,0.019283595735132657,0.927734375,1.2981414794921875,1.091301802441902,2.616601222059776,0.0,4.1015625,8.328720977492173e-07,-1.134611513931705e-06,0.008354864964829225,-0.04698201450346841,0.051443555289534836,-0.1145711956551051,1.0505615461864597,0.29542857142857143,28.7109375,1.9969967727365982e-07,-0.003953299413813564,0.530472881228078,-1.0084184484067509,1.0519646752498382,0.015406326127377775,-1.199486889064376,0.0010238095238095238,0.68359375,0.00022558921358869707,28.42957,0.084886156,28.243317,28.747864,0.475253,-0.7067578,0.0,308.30078125,3.0624562e-06
S2,1,0.0002549216542896476,0.1489847122459104,-0.35346584586247626,0.7457654195880458,0.9369486469811468,3.4451089795047114,0.007642857142857143,1.3671875,6.415103393524681e-05,1.155650483994257,0.02029225367792849,0.913238525390625,1.294708251953125,1.0939384553403169,2.7061520104068997,0.0,0.68359375,8.334980962499955e-07,7.12566879719517e-07,0.008656252342311915,-0.06386130752214311,0.169235379811216,0.25482922815638903,8.66976547396773,0.2923809523809524,28.7109375,2.1621582808704428e-07,-0.01540830212504418,1.0373665594546926,-2.594604722918199,2.6401256485710882,0.037854099221792115,0.22358911192885156,0.0009285714285714286,0.68359375,0.0005163886994166069,29.404934,1.3083186,28.373169,32.39737,1.0490153,-0.54958725,0.0,0.68359375,3.6972078e-06
S2,1,1.3064397458374473e-05,0.14836460293715678,-0.35346584586247626,0.7476450579715402,0.8393658727141422,3.1058854025310705,0.007619047619047619,1.3671875,6.300339701441964e-05,1.1426591328212192,0.01790636332022621,0.913238525390625,1.26495361328125,1.3140829463936063,3.373993464411549,0.0,0.68359375,8.188926489046251e-07,-2.367885673828338e-07,0.00783367767121069,-0.06386130752214311,0.169235379811216,0.2939477114648532,12.734161072790805,0.28614285714285714,28.02734375,1.7766860932618025e-07,-0.005807641686960172,1.224244708477472,-2.594604722918199,2.6401256485710882,0.06604049248904707,-0.770653531429446,0.0009047619047619047,0.68359375,0.0007526695063364336,31.746368,1.7484206,28.496002,33.97528,-0.64367753,-0.9397738,0.0,0.68359375,2.860574e-06
